t_sec,v_varpi_0deg,v_varpi_90deg,v_varpi_180deg,v_varpi_270deg,v_varpi_60deg,v_varpi_120deg,v_varpi_240deg,v_varpi_300deg,v_circular
25315.200000,-26995.164850,11835.335559,26995.164850,-11835.335559,-3247.881169,23747.283681,3247.881169,-23747.283681,-41957.267556
25358.400000,-26965.065957,11974.966476,26965.065957,-11974.966476,-3111.907800,23853.158156,3111.907800,-23853.158156,-41798.288729
25401.600000,-26934.582011,12114.667208,26934.582011,-12114.667208,-2975.681445,23958.900566,2975.681445,-23958.900566,-41637.659778
25444.800000,-26903.711667,12254.438556,26903.711667,-12254.438556,-2839.200735,24064.510932,2839.200735,-24064.510932,-41475.387043
25488.000000,-26872.453556,12394.281325,26872.453556,-12394.281325,-2702.464289,24169.989267,2702.464289,-24169.989267,-41311.476931
25531.200000,-26840.806293,12534.196317,26840.806293,-12534.196317,-2565.470719,24275.335573,2565.470719,-24275.335573,-41145.935912
25574.400000,-26808.768470,12674.184336,26808.768470,-12674.184336,-2428.218628,24380.549842,2428.218628,-24380.549842,-40978.770523
25617.600000,-26776.338661,12814.246182,26776.338661,-12814.246182,-2290.706607,24485.632054,2290.706607,-24485.632054,-40809.987361
25660.800000,-26743.515420,12954.382658,26743.515420,-12954.382658,-2152.933238,24590.582182,2152.933238,-24590.582182,-40639.593092
25704.000000,-26710.297281,13094.594565,26710.297281,-13094.594565,-2014.897095,24695.400186,2014.897095,-24695.400186,-40467.594441
25747.200000,-26676.682755,13234.882705,26676.682755,-13234.882705,-1876.596739,24800.086017,1876.596739,-24800.086017,-40293.998198
25790.400000,-26642.670335,13375.247879,26642.670335,-13375.247879,-1738.030723,24904.639613,1738.030723,-24904.639613,-40118.811217
25833.600000,-26608.258493,13515.690885,26608.258493,-13515.690885,-1599.197590,25009.060903,1599.197590,-25009.060903,-39942.040415
25876.800000,-26573.445679,13656.212525,26573.445679,-13656.212525,-1460.095874,25113.349805,1460.095874,-25113.349805,-39763.692769
25920.000000,-26538.230322,13796.813596,26538.230322,-13796.813596,-1320.724095,25217.506227,1320.724095,-25217.506227,-39583.775320
25963.200000,-26502.610831,13937.494899,26502.610831,-13937.494899,-1181.080768,25321.530063,1181.080768,-25321.530063,-39402.295172
26006.400000,-26466.585591,14078.257231,26466.585591,-14078.257231,-1041.164393,25425.421198,1041.164393,-25425.421198,-39219.259489
26049.600000,-26430.152968,14219.101388,26430.152968,-14219.101388,-900.973463,25529.179506,900.973463,-25529.179506,-39034.675496
26092.800000,-26393.311305,14360.028169,26393.311305,-14360.028169,-760.506459,25632.804846,760.506459,-25632.804846,-38848.550482
26136.000000,-26356.058923,14501.038370,26356.058923,-14501.038370,-619.761852,25736.297071,619.761852,-25736.297071,-38660.891793
26179.200000,-26318.394120,14642.132784,26318.394120,-14642.132784,-478.738103,25839.656017,478.738103,-25839.656017,-38471.706838
26222.400000,-26280.315172,14783.312208,26280.315172,-14783.312208,-337.433662,25942.881510,337.433662,-25942.881510,-38281.003086
26265.600000,-26241.820334,14924.577435,26241.820334,-14924.577435,-195.846967,26045.973367,195.846967,-26045.973367,-38088.788066
26308.800000,-26202.907835,15065.929258,26202.907835,-15065.929258,-53.976448,26148.931387,53.976448,-26148.931387,-37895.069366
26352.000000,-26163.575884,15207.368469,26163.575884,-15207.368469,88.179477,26251.755361,-88.179477,-26251.755361,-37699.854633
26395.200000,-26123.822666,15348.895860,26123.822666,-15348.895860,230.622402,26354.445068,-230.622402,-26354.445068,-37503.151574
26438.400000,-26083.646340,15490.512220,26083.646340,-15490.512220,373.353931,26457.000270,-373.353931,-26457.000270,-37304.967955
26481.600000,-26043.045044,15632.218339,26043.045044,-15632.218339,516.375678,26559.420721,-516.375678,-26559.420721,-37105.311600
26524.800000,-26002.016892,15774.015006,26002.016892,-15774.015006,659.689269,26661.706160,-659.689269,-26661.706160,-36904.190391
26568.000000,-25960.559972,15915.903006,25960.559972,-15915.903006,803.296341,26763.856314,-803.296341,-26763.856314,-36701.612268
26611.200000,-25918.672350,16057.883127,25918.672350,-16057.883127,947.198544,26865.870894,-947.198544,-26865.870894,-36497.585227
26654.400000,-25876.352065,16199.956152,25876.352065,-16199.956152,1091.397535,26967.749601,-1091.397535,-26967.749601,-36292.117325
26697.600000,-25833.597134,16342.122866,25833.597134,-16342.122866,1235.894987,27069.492121,-1235.894987,-27069.492121,-36085.216672
26740.800000,-25790.405546,16484.384051,25790.405546,-16484.384051,1380.692581,27171.098127,-1380.692581,-27171.098127,-35876.891436
26784.000000,-25746.775266,16626.740487,25746.775266,-16626.740487,1525.792011,27272.567277,-1525.792011,-27272.567277,-35667.149842
26827.200000,-25702.704234,16769.192954,25702.704234,-16769.192954,1671.194983,27373.899216,-1671.194983,-27373.899216,-35456.000170
26870.400000,-25658.190363,16911.742231,25658.190363,-16911.742231,1816.903213,27475.093576,-1816.903213,-27475.093576,-35243.450756
26913.600000,-25613.231541,17054.389092,25613.231541,-17054.389092,1962.918430,27576.149971,-1962.918430,-27576.149971,-35029.509991
26956.800000,-25567.825629,17197.134315,25567.825629,-17197.134315,2109.242374,27677.068003,-2109.242374,-27677.068003,-34814.186321
27000.000000,-25521.970463,17339.978670,25521.970463,-17339.978670,2255.876798,27777.847261,-2255.876798,-27777.847261,-34597.488246
27043.200000,-25475.663849,17482.922931,25475.663849,-17482.922931,2402.823467,27878.487315,-2402.823467,-27878.487315,-34379.424322
27086.400000,-25428.903568,17625.967867,25428.903568,-17625.967867,2550.084155,27978.987723,-2550.084155,-27978.987723,-34160.003157
27129.600000,-25381.687374,17769.114245,25381.687374,-17769.114245,2697.660652,28079.348026,-2697.660652,-28079.348026,-33939.233413
27172.800000,-25334.012993,17912.362833,25334.012993,-17912.362833,2845.554759,28179.567751,-2845.554759,-28179.567751,-33717.123807
27216.000000,-25285.878121,18055.714393,25285.878121,-18055.714393,2993.768287,28279.646408,-2993.768287,-28279.646408,-33493.683106
27259.200000,-25237.280430,18199.169687,25237.280430,-18199.169687,3142.303062,28379.583492,-3142.303062,-28379.583492,-33268.920132
27302.400000,-25188.217559,18342.729477,25188.217559,-18342.729477,3291.160922,28479.378481,-3291.160922,-28479.378481,-33042.843758
27345.600000,-25138.687122,18486.394518,25138.687122,-18486.394518,3440.343716,28579.030838,-3440.343716,-28579.030838,-32815.462910
27388.800000,-25088.686700,18630.165566,25088.686700,-18630.165566,3589.853307,28678.540007,-3589.853307,-28678.540007,-32586.786563
27432.000000,-25038.213849,18774.043375,25038.213849,-18774.043375,3739.691570,28777.905419,-3739.691570,-28777.905419,-32356.823745
27475.200000,-24987.266091,18918.028694,24987.266091,-18918.028694,3889.860393,28877.126484,-3889.860393,-28877.126484,-32125.583535
27518.400000,-24935.840921,19062.122272,24935.840921,-19062.122272,4040.361677,28976.202598,-4040.361677,-28976.202598,-31893.075063
27561.600000,-24883.935802,19206.324853,24883.935802,-19206.324853,4191.197335,29075.133138,-4191.197335,-29075.133138,-31659.307506
27604.800000,-24831.548168,19350.637181,24831.548168,-19350.637181,4342.369294,29173.917462,-4342.369294,-29173.917462,-31424.290094
27648.000000,-24778.675420,19495.059995,24778.675420,-19495.059995,4493.879494,29272.554914,-4493.879494,-29272.554914,-31188.032105
27691.200000,-24725.314930,19639.594031,24725.314930,-19639.594031,4645.729886,29371.044816,-4645.729886,-29371.044816,-30950.542866
27734.400000,-24671.464035,19784.240024,24671.464035,-19784.240024,4797.922438,29469.386472,-4797.922438,-29469.386472,-30711.831752
27777.600000,-24617.120043,19928.998703,24617.120043,-19928.998703,4950.459127,29567.579171,-4950.459127,-29567.579171,-30471.908188
27820.800000,-24562.280229,20073.870797,24562.280229,-20073.870797,5103.341948,29665.622177,-5103.341948,-29665.622177,-30230.781645
27864.000000,-24506.941834,20218.857030,24506.941834,-20218.857030,5256.572906,29763.514740,-5256.572906,-29763.514740,-29988.461643
27907.200000,-24451.102068,20363.958121,24451.102068,-20363.958121,5410.154020,29861.256088,-5410.154020,-29861.256088,-29744.957747
27950.400000,-24394.758106,20509.174788,24394.758106,-20509.174788,5564.087324,29958.845430,-5564.087324,-29958.845430,-29500.279572
27993.600000,-24337.907089,20654.507745,24337.907089,-20654.507745,5718.374865,30056.281955,-5718.374865,-30056.281955,-29254.436775
28036.800000,-24280.546126,20799.957701,24280.546126,-20799.957701,5873.018703,30153.564829,-5873.018703,-30153.564829,-29007.439064
28080.000000,-24222.672289,20945.525361,24222.672289,-20945.525361,6028.020914,30250.693202,-6028.020914,-30250.693202,-28759.296189
28123.200000,-24164.282615,21091.211427,24164.282615,-21091.211427,6183.383585,30347.666200,-6183.383585,-30347.666200,-28510.017946
28166.400000,-24105.374109,21237.016597,24105.374109,-21237.016597,6339.108820,30444.482928,-6339.108820,-30444.482928,-28259.614177
28209.600000,-24045.943736,21382.941564,24045.943736,-21382.941564,6495.198734,30541.142470,-6495.198734,-30541.142470,-28008.094766
28252.800000,-23985.988428,21528.987016,23985.988428,-21528.987016,6651.655460,30637.643888,-6651.655460,-30637.643888,-27755.469643
28296.000000,-23925.505079,21675.153638,23925.505079,-21675.153638,6808.481142,30733.986221,-6808.481142,-30733.986221,-27501.748783
28339.200000,-23864.490546,21821.442108,23864.490546,-21821.442108,6965.677940,30830.168486,-6965.677940,-30830.168486,-27246.942200
28382.400000,-23802.941650,21967.853102,23802.941650,-21967.853102,7123.248028,30926.189678,-7123.248028,-30926.189678,-26991.059954
28425.600000,-23740.855173,22114.387289,23740.855173,-22114.387289,7281.193595,31022.048768,-7281.193595,-31022.048768,-26734.112148
28468.800000,-23678.227858,22261.045332,23678.227858,-22261.045332,7439.516844,31117.744702,-7439.516844,-31117.744702,-26476.108925
28512.000000,-23615.056412,22407.827892,23615.056412,-22407.827892,7598.219993,31213.276404,-7598.219993,-31213.276404,-26217.060470
28555.200000,-23551.337499,22554.735622,23551.337499,-22554.735622,7757.305275,31308.642774,-7757.305275,-31308.642774,-25956.977011
28598.400000,-23487.067748,22701.769169,23487.067748,-22701.769169,7916.774937,31403.842685,-7916.774937,-31403.842685,-25695.868815
28641.600000,-23422.243744,22848.929176,23422.243744,-22848.929176,8076.631244,31498.874988,-8076.631244,-31498.874988,-25433.746189
28684.800000,-23356.862034,22996.216278,23356.862034,-22996.216278,8236.876471,31593.738505,-8236.876471,-31593.738505,-25170.619483
28728.000000,-23290.919122,23143.631105,23290.919122,-23143.631105,8397.512912,31688.432034,-8397.512912,-31688.432034,-24906.499085
28771.200000,-23224.411473,23291.174281,23224.411473,-23291.174281,8558.542875,31782.954348,-8558.542875,-31782.954348,-24641.395420
28814.400000,-23157.335508,23438.846423,23157.335508,-23438.846423,8719.968684,31877.304191,-8719.968684,-31877.304191,-24375.318955
28857.600000,-23089.687606,23586.648140,23089.687606,-23586.648140,8881.792677,31971.480282,-8881.792677,-31971.480282,-24108.280194
28900.800000,-23021.464103,23734.580036,23021.464103,-23734.580036,9044.017208,32065.481311,-9044.017208,-32065.481311,-23840.289679
28944.000000,-22952.661293,23882.642707,22952.661293,-23882.642707,9206.644647,32159.305940,-9206.644647,-32159.305940,-23571.357991
28987.200000,-22883.275423,24030.836741,22883.275423,-24030.836741,9369.677381,32252.952804,-9369.677381,-32252.952804,-23301.495746
29030.400000,-22813.302699,24179.162720,22813.302699,-24179.162720,9533.117808,32346.420507,-9533.117808,-32346.420507,-23030.713598
29073.600000,-22742.739279,24327.621217,22742.739279,-24327.621217,9696.968348,32439.707627,-9696.968348,-32439.707627,-22759.022236
29116.800000,-22671.581278,24476.212796,22671.581278,-24476.212796,9861.231431,32532.812709,-9861.231431,-32532.812709,-22486.432388
29160.000000,-22599.824761,24624.938016,22599.824761,-24624.938016,10025.909508,32625.734269,-10025.909508,-32625.734269,-22212.954813
29203.200000,-22527.465751,24773.797423,22527.465751,-24773.797423,10191.005042,32718.470792,-10191.005042,-32718.470792,-21938.600309
29246.400000,-22454.500220,24922.791559,22454.500220,-24922.791559,10356.520514,32811.020733,-10356.520514,-32811.020733,-21663.379707
29289.600000,-22380.924093,25071.920954,22380.924093,-25071.920954,10522.458421,32903.382515,-10522.458421,-32903.382515,-21387.303872
29332.800000,-22306.733249,25221.186129,22306.733249,-25221.186129,10688.821277,32995.554526,-10688.821277,-32995.554526,-21110.383702
29376.000000,-22231.923514,25370.587596,22231.923514,-25370.587596,10855.611610,33087.535125,-10855.611610,-33087.535125,-20832.630131
29419.200000,-22156.490667,25520.125858,22156.490667,-25520.125858,11022.831967,33179.322635,-11022.831967,-33179.322635,-20554.054123
29462.400000,-22080.430436,25669.801407,22080.430436,-25669.801407,11190.484910,33270.915346,-11190.484910,-33270.915346,-20274.666676
29505.600000,-22003.738498,25819.614723,22003.738498,-25819.614723,11358.573017,33362.311515,-11358.573017,-33362.311515,-19994.478820
29548.800000,-21926.410478,25969.566279,21926.410478,-25969.566279,11527.098884,33453.509362,-11527.098884,-33453.509362,-19713.501617
29592.000000,-21848.441950,26119.656535,21848.441950,-26119.656535,11696.065123,33544.507072,-11696.065123,-33544.507072,-19431.746158
29635.200000,-21769.828433,26269.885940,21769.828433,-26269.885940,11865.474362,33635.302795,-11865.474362,-33635.302795,-19149.223566
29678.400000,-21690.565395,26420.254931,21690.565395,-26420.254931,12035.329247,33725.894642,-12035.329247,-33725.894642,-18865.944997
29721.600000,-21610.648248,26570.763933,21610.648248,-26570.763933,12205.632440,33816.280688,-12205.632440,-33816.280688,-18581.921632
29764.800000,-21530.072350,26721.413361,21530.072350,-26721.413361,12376.386620,33906.458971,-12376.386620,-33906.458971,-18297.164685
29808.000000,-21448.833003,26872.203614,21448.833003,-26872.203614,12547.594484,33996.427487,-12547.594484,-33996.427487,-18011.685397
29851.200000,-21366.925453,27023.135082,21366.925453,-27023.135082,12719.258744,34086.184197,-12719.258744,-34086.184197,-17725.495038
29894.400000,-21284.344889,27174.208137,21284.344889,-27174.208137,12891.382130,34175.727019,-12891.382130,-34175.727019,-17438.604908
29937.600000,-21201.086441,27325.423143,21201.086441,-27325.423143,13063.967390,34265.053831,-13063.967390,-34265.053831,-17151.026331
29980.800000,-21117.145182,27476.780445,21117.145182,-27476.780445,13237.017289,34354.162471,-13237.017289,-34354.162471,-16862.770661
30024.000000,-21032.516126,27628.280377,21032.516126,-27628.280377,13410.534606,34443.050732,-13410.534606,-34443.050732,-16573.849277
30067.200000,-20947.194225,27779.923256,20947.194225,-27779.923256,13584.522142,34531.716367,-13584.522142,-34531.716367,-16284.273587
30110.400000,-20861.174372,27931.709385,20861.174372,-27931.709385,13758.982712,34620.157084,-13758.982712,-34620.157084,-15994.055021
30153.600000,-20774.451398,28083.639051,20774.451398,-28083.639051,13933.919150,34708.370548,-13933.919150,-34708.370548,-15703.205037
30196.800000,-20687.020071,28235.712527,20687.020071,-28235.712527,14109.334307,34796.354377,-14109.334307,-34796.354377,-15411.735118
30240.000000,-20598.875096,28387.930065,20598.875096,-28387.930065,14285.231049,34884.106146,-14285.231049,-34884.106146,-15119.656769
30283.200000,-20510.011115,28540.291905,20510.011115,-28540.291905,14461.612264,34971.623379,-14461.612264,-34971.623379,-14826.981523
30326.400000,-20420.422704,28692.798267,20420.422704,-28692.798267,14638.480853,35058.903557,-14638.480853,-35058.903557,-14533.720933
30369.600000,-20330.104373,28845.449354,20330.104373,-28845.449354,14815.839738,35145.944111,-14815.839738,-35145.944111,-14239.886576
30412.800000,-20239.050567,28998.245350,20239.050567,-28998.245350,14993.691855,35232.742421,-14993.691855,-35232.742421,-13945.490053
30456.000000,-20147.255661,29151.186420,20147.255661,-29151.186420,15172.040160,35319.295821,-15172.040160,-35319.295821,-13650.542986
30499.200000,-20054.713964,29304.272711,20054.713964,-29304.272711,15350.887625,35405.601590,-15350.887625,-35405.601590,-13355.057018
30542.400000,-19961.419715,29457.504350,19961.419715,-29457.504350,15530.237242,35491.656957,-15530.237242,-35491.656957,-13059.043816
30585.600000,-19867.367082,29610.881443,19867.367082,-29610.881443,15710.092017,35577.459099,-15710.092017,-35577.459099,-12762.515066
30628.800000,-19772.550163,29764.404075,19772.550163,-29764.404075,15890.454976,35663.005139,-15890.454976,-35663.005139,-12465.482473
30672.000000,-19676.962983,29918.072309,19676.962983,-29918.072309,16071.329161,35748.292144,-16071.329161,-35748.292144,-12167.957764
30715.200000,-19580.599494,30071.886188,19580.599494,-30071.886188,16252.717632,35833.317126,-16252.717632,-35833.317126,-11869.952685
30758.400000,-19483.453574,30225.845731,19483.453574,-30225.845731,16434.623467,35918.077041,-16434.623467,-35918.077041,-11571.479001
30801.600000,-19385.519027,30379.950933,19385.519027,-30379.950933,16617.049760,36002.568788,-16617.049760,-36002.568788,-11272.548494
30844.800000,-19286.789580,30534.201767,19286.789580,-30534.201767,16799.999625,36086.789205,-16799.999625,-36086.789205,-10973.172967
30888.000000,-19187.258882,30688.598180,19187.258882,-30688.598180,16983.476190,36170.735071,-16983.476190,-36170.735071,-10673.364237
30931.200000,-19086.920505,30843.140095,19086.920505,-30843.140095,17167.482602,36254.403107,-17167.482602,-36254.403107,-10373.134142
30974.400000,-18985.767942,30997.827407,18985.767942,-30997.827407,17352.022026,36337.789968,-17352.022026,-36337.789968,-10072.494532
31017.600000,-18883.794605,31152.659988,18883.794605,-31152.659988,17537.097642,36420.892248,-17537.097642,-36420.892248,-9771.457278
31060.800000,-18780.993825,31307.637679,18780.993825,-31307.637679,17722.712650,36503.706475,-17722.712650,-36503.706475,-9470.034264
31104.000000,-18677.358851,31462.760297,18677.358851,-31462.760297,17908.870264,36586.229115,-17908.870264,-36586.229115,-9168.237389
31147.200000,-18572.882847,31618.027626,18572.882847,-31618.027626,18095.573718,36668.456565,-18095.573718,-36668.456565,-8866.078567
31190.400000,-18467.558893,31773.439423,18467.558893,-31773.439423,18282.826260,36750.385152,-18282.826260,-36750.385152,-8563.569728
31233.600000,-18361.379983,31928.995416,18361.379983,-31928.995416,18470.631156,36832.011139,-18470.631156,-36832.011139,-8260.722814
31276.800000,-18254.339024,32084.695299,18254.339024,-32084.695299,18658.991689,36913.330713,-18658.991689,-36913.330713,-7957.549780
31320.000000,-18146.428834,32240.538736,18146.428834,-32240.538736,18847.911160,36994.339994,-18847.911160,-36994.339994,-7654.062596
31363.200000,-18037.642143,32396.525357,18037.642143,-32396.525357,19037.392882,37075.035026,-19037.392882,-37075.035026,-7350.273243
31406.400000,-17927.971589,32552.654761,17927.971589,-32552.654761,19227.440189,37155.411778,-19227.440189,-37155.411778,-7046.193714
31449.600000,-17817.409717,32708.926510,17817.409717,-32708.926510,19418.056429,37235.466146,-19418.056429,-37235.466146,-6741.836013
31492.800000,-17705.948980,32865.340130,17705.948980,-32865.340130,19609.244967,37315.193947,-19609.244967,-37315.193947,-6437.212156
31536.000000,-17593.581736,33021.895114,17593.581736,-33021.895114,19801.009181,37394.590917,-19801.009181,-37394.590917,-6132.334169
31579.200000,-17480.300247,33178.590914,17480.300247,-33178.590914,19993.352469,37473.652717,-19993.352469,-37473.652717,-5827.214087
31622.400000,-17366.096678,33335.426946,17366.096678,-33335.426946,20186.278242,37552.374921,-20186.278242,-37552.374921,-5521.863958
31665.600000,-17250.963095,33492.402587,17250.963095,-33492.402587,20379.789926,37630.753022,-20379.789926,-37630.753022,-5216.295834
31708.800000,-17134.891463,33649.517171,17134.891463,-33649.517171,20573.890964,37708.782427,-20573.890964,-37708.782427,-4910.521780
31752.000000,-17017.873647,33806.769994,17017.873647,-33806.769994,20768.584811,37786.458458,-20768.584811,-37786.458458,-4604.553867
31795.200000,-16899.901408,33964.160307,16899.901408,-33964.160307,20963.874940,37863.776348,-20963.874940,-37863.776348,-4298.404175
31838.400000,-16780.966403,34121.687318,16780.966403,-34121.687318,21159.764836,37940.731239,-21159.764836,-37940.731239,-3992.084788
31881.600000,-16661.060183,34279.350191,16661.060183,-34279.350191,21356.257999,38017.318182,-21356.257999,-38017.318182,-3685.607801
31924.800000,-16540.174192,34437.148042,16540.174192,-34437.148042,21553.357942,38093.532135,-21553.357942,-38093.532135,-3378.985312
31968.000000,-16418.299765,34595.079943,16418.299765,-34595.079943,21751.068194,38169.367959,-21751.068194,-38169.367959,-3072.229427
32011.200000,-16295.428125,34753.144913,16295.428125,-34753.144913,21949.392294,38244.820419,-21949.392294,-38244.820419,-2765.352256
32054.400000,-16171.550385,34911.341927,16171.550385,-34911.341927,22148.333796,38319.884182,-22148.333796,-38319.884182,-2458.365913
32097.600000,-16046.657545,35069.669903,16046.657545,-35069.669903,22347.896266,38394.553811,-22347.896266,-38394.553811,-2151.282518
32140.800000,-15920.740486,35228.127711,15920.740486,-35228.127711,22548.083283,38468.823769,-22548.083283,-38468.823769,-1844.114194
32184.000000,-15793.789976,35386.714165,15793.789976,-35386.714165,22748.898435,38542.688412,-22748.898435,-38542.688412,-1536.873068
32227.200000,-15665.796663,35545.428025,15665.796663,-35545.428025,22950.345326,38616.141989,-22950.345326,-38616.141989,-1229.571268
32270.400000,-15536.751074,35704.267992,15536.751074,-35704.267992,23152.427567,38689.178642,-23152.427567,-38689.178642,-922.220927
32313.600000,-15406.643615,35863.232711,15406.643615,-35863.232711,23355.148782,38761.792397,-23355.148782,-38761.792397,-614.834179
32356.800000,-15275.464568,36022.320767,15275.464568,-36022.320767,23558.512604,38833.977171,-23558.512604,-38833.977171,-307.423158
32400.000000,-15143.204088,36181.530682,15143.204088,-36181.530682,23762.522675,38905.726763,-23762.522675,-38905.726763,-0.000000
32443.200000,-15009.852206,36340.860917,15009.852206,-36340.860917,23967.182647,38977.034853,-23967.182647,-38977.034853,307.423158
32486.400000,-14875.398820,36500.309868,14875.398820,-36500.309868,24172.496181,39047.895001,-24172.496181,-39047.895001,614.834179
32529.600000,-14739.833699,36659.875862,14739.833699,-36659.875862,24378.466946,39118.300645,-24378.466946,-39118.300645,922.220927
32572.800000,-14603.146480,36819.557161,14603.146480,-36819.557161,24585.098618,39188.245097,-24585.098618,-39188.245097,1229.571268
32616.000000,-14465.326662,36979.351956,14465.326662,-36979.351956,24792.394878,39257.721540,-24792.394878,-39257.721540,1536.873068
32659.200000,-14326.363610,37139.258365,14326.363610,-37139.258365,25000.359416,39326.723027,-25000.359416,-39326.723027,1844.114194
32702.400000,-14186.246550,37299.274434,14186.246550,-37299.274434,25208.995927,39395.242477,-25208.995927,-39395.242477,2151.282518
32745.600000,-14044.964565,37459.398131,14044.964565,-37459.398131,25418.308110,39463.272675,-25418.308110,-39463.272675,2458.365913
32788.800000,-13902.506597,37619.627350,13902.506597,-37619.627350,25628.299668,39530.806264,-25628.299668,-39530.806264,2765.352256
32832.000000,-13758.861442,37779.959900,13758.861442,-37779.959900,25838.974307,39597.835748,-25838.974307,-39597.835748,3072.229427
32875.200000,-13614.017750,37940.393512,13614.017750,-37940.393512,26050.335736,39664.353486,-26050.335736,-39664.353486,3378.985312
32918.400000,-13467.964021,38100.925832,13467.964021,-38100.925832,26262.387667,39730.351689,-26262.387667,-39730.351689,3685.607801
32961.600000,-13320.688605,38261.554417,13320.688605,-38261.554417,26475.133811,39795.822416,-26475.133811,-39795.822416,3992.084788
33004.800000,-13172.179695,38422.276739,13172.179695,-38422.276739,26688.577880,39860.757575,-26688.577880,-39860.757575,4298.404175
33048.000000,-13022.425333,38583.090177,13022.425333,-38583.090177,26902.723583,39925.148916,-26902.723583,-39925.148916,4604.553867
33091.200000,-12871.413398,38743.992015,12871.413398,-38743.992015,27117.574630,39988.988028,-27117.574630,-39988.988028,4910.521780
33134.400000,-12719.131613,38904.979443,12719.131613,-38904.979443,27333.134725,40052.266338,-27333.134725,-40052.266338,5216.295834
33177.600000,-12565.567535,39066.049552,12565.567535,-39066.049552,27549.407570,40114.975105,-27549.407570,-40114.975105,5521.863958
33220.800000,-12410.708558,39227.199330,12410.708558,-39227.199330,27766.396860,40177.105418,-27766.396860,-40177.105418,5827.214087
33264.000000,-12254.541907,39388.425663,12254.541907,-39388.425663,27984.106285,40238.648193,-27984.106285,-40238.648193,6132.334169
33307.200000,-12097.054639,39549.725329,12097.054639,-39549.725329,28202.539528,40299.594167,-28202.539528,-40299.594167,6437.212156
33350.400000,-11938.233635,39711.094995,11938.233635,-39711.094995,28421.700260,40359.933896,-28421.700260,-40359.933896,6741.836013
33393.600000,-11778.065606,39872.531218,11778.065606,-39872.531218,28641.592146,40419.657751,-28641.592146,-40419.657751,7046.193714
33436.800000,-11616.537081,40034.030438,11616.537081,-40034.030438,28862.218835,40478.755915,-28862.218835,-40478.755915,7350.273243
33480.000000,-11453.634411,40195.588974,11453.634411,-40195.588974,29083.583966,40537.218377,-29083.583966,-40537.218377,7654.062596
33523.200000,-11289.343765,40357.203025,11289.343765,-40357.203025,29305.691163,40595.034928,-29305.691163,-40595.034928,7957.549780
33566.400000,-11123.651126,40518.868664,11123.651126,-40518.868664,29528.544033,40652.195159,-29528.544033,-40652.195159,8260.722814
33609.600000,-10956.542287,40680.581836,10956.542287,-40680.581836,29752.146167,40708.688454,-29752.146167,-40708.688454,8563.569728
33652.800000,-10788.002854,40842.338351,10788.002854,-40842.338351,29976.501135,40764.503989,-29976.501135,-40764.503989,8866.078567
33696.000000,-10618.018237,41004.133886,10618.018237,-41004.133886,30201.612487,40819.630724,-30201.612487,-40819.630724,9168.237389
33739.200000,-10446.573649,41165.963976,10446.573649,-41165.963976,30427.483750,40874.057399,-30427.483750,-40874.057399,9470.034264
33782.400000,-10273.654106,41327.824013,10273.654106,-41327.824013,30654.118425,40927.772531,-30654.118425,-40927.772531,9771.457278
33825.600000,-10099.244421,41489.709242,10099.244421,-41489.709242,30881.519988,40980.764409,-30881.519988,-40980.764409,10072.494532
33868.800000,-9923.329201,41651.614756,9923.329201,-41651.614756,31109.691887,41033.021088,-31109.691887,-41033.021088,10373.134142
33912.000000,-9745.892847,41813.535493,9745.892847,-41813.535493,31338.637536,41084.530383,-31338.637536,-41084.530383,10673.364237
33955.200000,-9566.919548,41975.466231,9566.919548,-41975.466231,31568.360318,41135.279866,-31568.360318,-41135.279866,10973.172967
33998.400000,-9386.393279,42137.401583,9386.393279,-42137.401583,31798.863581,41185.256859,-31798.863581,-41185.256859,11272.548494
34041.600000,-9204.297798,42299.335993,9204.297798,-42299.335993,32030.150634,41234.448432,-32030.150634,-41234.448432,11571.479001
34084.800000,-9020.616643,42461.263733,9020.616643,-42461.263733,32262.224748,41282.841391,-32262.224748,-41282.841391,11869.952685
34128.000000,-8835.333129,42623.178895,8835.333129,-42623.178895,32495.089149,41330.422278,-32495.089149,-41330.422278,12167.957764
34171.200000,-8648.430345,42785.075390,8648.430345,-42785.075390,32728.747018,41377.177363,-32728.747018,-41377.177363,12465.482473
34214.400000,-8459.891149,42946.946938,8459.891149,-42946.946938,32963.201489,41423.092638,-32963.201489,-41423.092638,12762.515066
34257.600000,-8269.698167,43108.787068,8269.698167,-43108.787068,33198.455644,41468.153811,-33198.455644,-41468.153811,13059.043816
34300.800000,-8077.833789,43270.589110,8077.833789,-43270.589110,33434.512511,41512.346300,-33434.512511,-41512.346300,13355.057018
34344.000000,-7884.280165,43432.346187,7884.280165,-43432.346187,33671.375062,41555.655227,-33671.375062,-41555.655227,13650.542986
34387.200000,-7689.019203,43594.051217,7689.019203,-43594.051217,33909.046206,41598.065409,-33909.046206,-41598.065409,13945.490053
34430.400000,-7492.032563,43755.696898,7492.032563,-43755.696898,34147.528792,41639.561355,-34147.528792,-41639.561355,14239.886576
34473.600000,-7293.301658,43917.275707,7293.301658,-43917.275707,34386.825598,41680.127257,-34386.825598,-41680.127257,14533.720933
34516.800000,-7092.807646,44078.779896,7092.807646,-44078.779896,34626.939335,41719.746981,-34626.939335,-41719.746981,14826.981523
34560.000000,-6890.531428,44240.201479,6890.531428,-44240.201479,34867.872635,41758.404064,-34867.872635,-41758.404064,15119.656769
